front_rim_distance,sensor_height,diameter,ddr,dp,cr,negative_points
10.0,1.5,8.0,0.21000000000000002,1.0,0.7928659031108289,75.0
10.0,1.5,8.0,0.22000000000000003,1.0,0.8022511609317616,75.0
10.0,1.5,8.0,0.23000000000000004,1.0,0.8164846247191377,75.0
10.0,1.5,8.0,0.24000000000000005,1.0,0.8206733986043353,75.0
10.0,1.5,8.0,0.25000000000000006,1.0,0.8238208069694432,75.0
10.0,1.5,8.0,0.26000000000000006,1.0,0.8125112155731837,75.0
10.0,1.5,8.0,0.27,1.0,0.8136142043933079,75.0
10.0,1.5,8.0,0.28,1.0,0.8158432902848982,75.0
10.0,1.5,8.0,0.29000000000000004,1.0,0.8248692468321204,75.0
10.0,1.5,8.0,0.30000000000000004,1.0,0.8335050831234646,75.1
10.0,1.5,8.0,0.31000000000000005,1.0,0.8390886864282633,75.0
10.0,1.5,8.0,0.32000000000000006,1.0,0.8485424538039741,75.4
10.0,1.5,8.0,0.33,1.0,0.8558900407331491,75.5
10.0,1.5,8.0,0.34,1.0,0.8604483819702274,75.4
10.0,1.5,8.0,0.35000000000000003,1.0,0.8697327409072532,75.9
10.0,1.5,8.0,0.36000000000000004,1.0,0.874635479666192,76.0
10.0,1.5,8.0,0.37000000000000005,1.0,0.8810212517007805,76.0
10.0,1.5,8.0,0.38000000000000006,1.0,0.8890940621902779,76.6
10.0,1.5,8.0,0.39000000000000007,1.0,0.8946466086730733,76.9
10.0,1.5,8.0,0.4000000000000001,1.0,0.8968169271370225,76.9
10.0,1.5,8.0,0.4100000000000001,1.0,0.9009208195760712,76.9
10.0,1.5,8.0,0.42000000000000004,1.0,0.9043322083616374,76.9
10.0,1.5,8.0,0.43000000000000005,1.0,0.9074068309042955,76.9
10.0,1.5,8.0,0.44000000000000006,1.0,0.9097987783609968,77.0
10.0,1.5,8.0,0.45000000000000007,1.0,0.9116956294933886,76.9
10.0,1.5,8.0,0.4600000000000001,1.0,0.914366054767379,76.9
10.0,1.5,8.0,0.4700000000000001,1.0,0.9163656980980546,77.0
10.0,1.5,8.0,0.4800000000000001,1.0,0.9192513958077905,77.0
10.0,1.5,8.0,0.49000000000000005,1.0,0.9204004090984015,77.0
10.0,1.5,8.0,0.5000000000000001,1.0,0.9225703498855479,77.0
10.0,1.5,10.0,0.05,1.0,0.5147806886525951,77.8
10.0,1.5,10.0,0.060000000000000005,1.0,0.563410325543588,83.0
10.0,1.5,10.0,0.07,1.0,0.5218693036434928,87.0
10.0,1.5,10.0,0.08000000000000002,1.0,0.5080820918970846,87.0
10.0,1.5,10.0,0.09000000000000001,1.0,0.6880118733288578,90.9
10.0,1.5,10.0,0.1,1.0,0.7026018047908553,91.0
10.0,1.5,10.0,0.11000000000000001,1.0,0.7036645303268354,91.0
10.0,1.5,10.0,0.12000000000000001,1.0,0.70141441976285,91.0
10.0,1.5,10.0,0.13,1.0,0.6916335626787669,91.2
10.0,1.5,10.0,0.14,1.0,0.6701166229530894,92.2
10.0,1.5,10.0,0.15000000000000002,1.0,0.6869358276017493,95.0
10.0,1.5,10.0,0.16000000000000003,1.0,0.6990249212783654,95.0
10.0,1.5,10.0,0.17000000000000004,1.0,0.7429429416685189,95.0
10.0,1.5,10.0,0.18000000000000005,1.0,0.7909366299617864,95.0
10.0,1.5,10.0,0.19,1.0,0.8134228722503132,95.0
10.0,1.5,10.0,0.2,1.0,0.8152228798950933,95.0
10.0,1.5,10.0,0.21000000000000002,1.0,0.8224976688890596,95.0
10.0,1.5,10.0,0.22000000000000003,1.0,0.8140279475152272,95.0
10.0,1.5,10.0,0.23000000000000004,1.0,0.8127952526674502,95.0
10.0,1.5,10.0,0.24000000000000005,1.0,0.8086926268301342,95.0
10.0,1.5,10.0,0.25000000000000006,1.0,0.8164520920720175,95.0
10.0,1.5,10.0,0.26000000000000006,1.0,0.8253436419118604,95.0
10.0,1.5,10.0,0.27,1.0,0.832668127980323,95.0
10.0,1.5,10.0,0.28,1.0,0.8405039732863784,95.0
10.0,1.5,10.0,0.29000000000000004,1.0,0.8468706817164271,95.0
10.0,1.5,10.0,0.30000000000000004,1.0,0.8528367453231693,95.0
10.0,1.5,10.0,0.31000000000000005,1.0,0.8592584386797111,95.0
10.0,1.5,10.0,0.32000000000000006,1.0,0.8642138842011198,95.0
10.0,1.5,10.0,0.33,1.0,0.8696432292965293,95.0
10.0,1.5,10.0,0.34,1.0,0.8749041852029331,95.0
10.0,1.5,10.0,0.35000000000000003,1.0,0.8791608006379927,95.0
10.0,1.5,10.0,0.36000000000000004,1.0,0.8847191574555268,95.4
10.0,1.5,10.0,0.37000000000000005,1.0,0.8895575413997261,95.5
10.0,1.5,10.0,0.38000000000000006,1.0,0.8940623835572303,95.6
10.0,1.5,10.0,0.39000000000000007,1.0,0.8988068001673654,95.9
10.0,1.5,10.0,0.4000000000000001,1.0,0.9027802880617741,96.3
10.0,1.5,10.0,0.4100000000000001,1.0,0.9065560117302564,96.5
10.0,1.5,10.0,0.42000000000000004,1.0,0.9084889405555968,96.4
10.0,1.5,10.0,0.43000000000000005,1.0,0.9115772569977991,96.3
10.0,1.5,10.0,0.44000000000000006,1.0,0.9152852090733365,96.9
10.0,1.5,10.0,0.45000000000000007,1.0,0.9176170195147717,96.8
10.0,1.5,10.0,0.4600000000000001,1.0,0.9193789645959887,97.0
10.0,1.5,10.0,0.4700000000000001,1.0,0.9212974037998037,96.9
10.0,1.5,10.0,0.4800000000000001,1.0,0.9232906502994025,96.8
10.0,1.5,10.0,0.49000000000000005,1.0,0.9252612226193406,97.0
10.0,1.5,10.0,0.5000000000000001,1.0,0.9263150706931886,96.9
